name,location,email,rating,review_count,url,phone_clean,has_email,price,city,region,city_key
Cafe Rojo,"Avenida 7 con Calle 3 120 metros oeste de la Alianza Francesa, San Jose 10101 Costa Rica",caferojosanjose@gmail.com,4.8,658.0,https://www.tripadvisor.com/Restaurant_Review-g309293-d6631684-Reviews-Cafe_Rojo-San_Jose_San_Jose_Metro_Province_of_San_Jose.html,50622212425.0,1.0,$3–7,San,France,San Jose
Tin Jo,"Calle 11, Av. 6 Y 8 Detras De La Iglesia La Soledad, 150 Metros Al Sur Detrás De La Iglesia De La Soledad, 150 Metros Sur, San Jose 10104 Costa Rica",eventos@tinjo.com,4.4,2018.0,https://www.tripadvisor.com/Restaurant_Review-g309293-d778019-Reviews-Tin_Jo-San_Jose_San_Jose_Metro_Province_of_San_Jose.html,50622217605.0,1.0,$7–14,San,Rica,San Jose
Restaurante Grano de Oro,"Calle 30, Avenida 2 y 4 Hotel y Restaurante Grano de Oro, San Jose 10107 Costa Rica",info@hotelgranodeoro.com,4.6,2021.0,https://www.tripadvisor.com/Restaurant_Review-g309293-d780144-Reviews-Restaurante_Grano_de_Oro-San_Jose_San_Jose_Metro_Province_of_San_Jose.html,50622553322.0,1.0,$14–28,San,Rica,San Jose
Restaurante El Patio Del Balmoral,"Avenida Central Entre Calle 7 y 9, San Jose 10104 Costa Rica",reservas@balmoral.co.cr,4.3,3112.0,https://www.tripadvisor.com/Restaurant_Review-g309293-d780158-Reviews-Restaurante_El_Patio_Del_Balmoral-San_Jose_San_Jose_Metro_Province_of_San_Jose.html,50620107236.0,1.0,$7–14,San,Rica,San Jose
Limoncello,"Barrio La California, detras del cine Magaly. 25 metros al oeste, junto al parqueo publico Alma Roca. Junto al parqueo Alma Roca, San Jose Costa Rica",restaurantelimoncello@gmail.com,4.5,324.0,https://www.tripadvisor.com/Restaurant_Review-g309293-d781450-Reviews-Limoncello-San_Jose_San_Jose_Metro_Province_of_San_Jose.html,50622576616.0,1.0,$7–14,San,Rica,San Jose
Wilk Craft Beer,"calle 33 Ave 9 Barrio Escalante, San Jose Costa Rica",Admin@wilkcr.com,4.3,80.0,https://www.tripadvisor.com/Restaurant_Review-g309293-d9737226-Reviews-Wilk_Craft_Beer-San_Jose_San_Jose_Metro_Province_of_San_Jose.html,50687837111.0,1.0,$3–7,San,Rica,San Jose
Restaurante Jurgen's,"San Pedro, 300 Norte Grupo Q, Los Yoses, San Jose Costa Rica",info@hotelboutiquejade.com,4.6,268.0,https://www.tripadvisor.com/Restaurant_Review-g309293-d984017-Reviews-Restaurante_Jurgen_s-San_Jose_San_Jose_Metro_Province_of_San_Jose.html,50663901674.0,1.0,$7–14,San,Rica,San Jose
Bar Don Jamón,"Plaza Carmen, 11 La Fortuna, 28917 La Fortuna Spain",,4.1,7.0,https://www.tripadvisor.com/Restaurant_Review-g21253411-d12885758-Reviews-Bar_Don_Jamon-La_Fortuna.html,34916111891.0,0.0,$14–28,La,Spain,Las Vegas
Con Sazon,"Calle de Fatima 2, 28917 La Fortuna Spain",,3.5,20.0,https://www.tripadvisor.com/Restaurant_Review-g21253411-d13814836-Reviews-Con_Sazon-La_Fortuna.html,34916708865.0,0.0,$14–28,La,Spain,Las Vegas
Asador De Pollos Los Cortitos,"Calle de San Amado 18, 28917 La Fortuna Spain",,2.3,3.0,https://www.tripadvisor.com/Restaurant_Review-g21253411-d23149689-Reviews-Asador_De_Pollos_Los_Cortitos-La_Fortuna.html,34910104397.0,0.0,$14–28,La,Spain,Las Vegas
El Negrito Puyero,"C. del Carmen, 12, 28917 La Fortuna Spain",,4.8,0.0,https://www.tripadvisor.com/Restaurant_Review-g21253411-d24161428-Reviews-El_Negrito_Puyero-La_Fortuna.html,34698842981.0,0.0,$7–14,La,Spain,Las Vegas
Burger King,"Calle Mondragon S/N Centro Comercial Sambil, 28917 La Fortuna Spain",,4.8,0.0,https://www.tripadvisor.com/Restaurant_Review-g21253411-d33037994-Reviews-Burger_King-La_Fortuna.html,34669999162.0,0.0,$3–7,La,Spain,Las Vegas
Jonny Tamarindo Restaurant,"Meters South of the Tamarindo Diria Hotel, Tamarindo Beach 50, Tamarindo 50309 Costa Rica",info@jonnytamarindo.com,4.3,118.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d15683790-Reviews-Jonny_Tamarindo_Restaurant-Tamarindo_Province_of_Guanacaste.html,50626532222.0,1.0,$7–14,Tamarindo,Rica,Tamarindo
Langosta Beach Club,"200 Meters North Hotel Capitan Suizo, Tamarindo 50309 Costa Rica",mike@langostabeachclub.com,4.4,1303.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d1933594-Reviews-Langosta_Beach_Club-Tamarindo_Province_of_Guanacaste.html,50683763773.0,1.0,$14–28,Tamarindo,Rica,Tamarindo
L'Estanco El Jardin Escondido,"East intercesión de  Corona street and central avenue tamarindo Costa Rica, Tamarindo 50309 Costa Rica",,4.9,435.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d19754489-Reviews-L_Estanco_El_Jardin_Escondido-Tamarindo_Province_of_Guanacaste.html,50660214545.0,0.0,$7–14,Tamarindo,Rica,Tamarindo
Falafel Bar,"Avenida Central 250, Tamarindo Costa Rica",falalfelbartamarindo@gmail.com,4.8,2423.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d2372143-Reviews-Falafel_Bar-Tamarindo_Province_of_Guanacaste.html,50687854114.0,1.0,$3–7,Tamarindo,Rica,Tamarindo
La Oveja Surf House,"100 meters west of Banco Nacional, Tamarindo 50309 Costa Rica",laoveja.mercadeo@gmail.com,4.9,1040.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d24108372-Reviews-La_Oveja_Surf_House-Tamarindo_Province_of_Guanacaste.html,50670418757.0,1.0,$7–14,Tamarindo,Rica,Tamarindo
Trio,"75x6+2cm Calle Corona, Tamarindo 50309 Costa Rica",events@trio.cr,4.7,37.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d25158374-Reviews-Trio-Tamarindo_Province_of_Guanacaste.html,50645003333.0,1.0,$7–14,Tamarindo,Rica,Tamarindo
The Bake Yard,"Calle Corona, Tamarindo 50309 Costa Rica",thebakeyardtamarindo@gmail.com,4.9,786.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d25303608-Reviews-The_Bake_Yard-Tamarindo_Province_of_Guanacaste.html,50686382112.0,1.0,$7–14,Tamarindo,Rica,Tamarindo
Naans & Curries - An Ethnic Indian Restaurant,"Central Ave 312 Front Of Bcr Bank, Tamarindo, Tamarindo 50309 Costa Rica",reserve@naanscurries.com,4.9,303.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d26791921-Reviews-Naans_Curries_An_Ethnic_Indian_Restaurant-Tamarindo_Province_of_Guanacaste.html,50621002188.0,1.0,,Tamarindo,Rica,Tamarindo
Delmonico's,"Av Central, Tamarindo 50309 Costa Rica",,5.0,145.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d32626837-Reviews-Delmonico_s-Tamarindo_Province_of_Guanacaste.html,50685501234.0,0.0,$14–28,Tamarindo,Rica,Tamarindo
Pangas Beach Club,"500 Meters South West from Auto Mercado Across The Street From El Tesoro, Tamarindo 50309 Costa Rica",reservations@pangasbeachclub.cr,4.6,2006.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d3600409-Reviews-Pangas_Beach_Club-Tamarindo_Province_of_Guanacaste.html,50626530024.0,1.0,$14–28,Tamarindo,Rica,Tamarindo
Green Papaya Taco Bar,"Corona St 40 Behind the Ovega negra hostel, Tamarindo 50309 Costa Rica",greenpapayacr@gmail.com,4.7,3699.0,https://www.tripadvisor.com/Restaurant_Review-g309253-d4539263-Reviews-Green_Papaya_Taco_Bar-Tamarindo_Province_of_Guanacaste.html,50626530863.0,1.0,$7–14,Tamarindo,Rica,Tamarindo
Nau Lobby Bar,"Hacienda Pinilla JW Marriott Guanacaste Resort & Spa, Pinilla, Tamarindo Costa Rica",,4.1,21.0,https://www.tripadvisor.com/Restaurant_Review-g7290580-d10779141-Reviews-Nau_Lobby_Bar-Pinilla_Tamarindo_Province_of_Guanacaste.html,50626812000.0,0.0,$14–28,Pinilla,Rica,Tamarindo
Al Boom Steak & Seafood Restaurant,"Al Bida'a Road Radisson Blu Hote, Kuwait City 13122 Kuwait",alboom.kuwait@radissonblu.com,4.5,217.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d1101363-Reviews-Al_Boom_Steak_Seafood_Restaurant-Kuwait_City.html,96525673430.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Sakura Japanese Restaurant,"Farwaniya Block 3 - Street 103 Crowne Plaza Kuwait Al Thuraya City, Kuwait City Kuwait",cp.atc@ihg.com,4.6,449.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d1128103-Reviews-Sakura_Japanese_Restaurant-Kuwait_City.html,9651848111.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Jamawar Indian Restaurant,"Street 103, Farwaniya Block 6 First Floor, Holiday Inn Kuwait Al Thuraya City, Kuwait City 81006 Kuwait",reservation.atc@ihg.com,4.9,481.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d12215995-Reviews-Jamawar_Indian_Restaurant-Kuwait_City.html,965096961300.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Mais Alghanim,"Arabia Gulf St Near Kuwait Towers, Sharq, Kuwait City 13012 Kuwait",info@maisalghanim.com,4.3,1300.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d1855076-Reviews-Mais_Alghanim-Kuwait_City.html,96522251155.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Freij Sweileh,"Salem Mubarak Street Salmiya, Kuwait City Kuwait",info@freejswaeleh.com,4.2,538.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d1929300-Reviews-Freij_Sweileh-Kuwait_City.html,96525737030.0,1.0,$14–35,Kuwait,Kuwait,Kuwait City
Saheel Lounge,"360 Mall 6th Ring Rd Al Zahra Area Grand Hyatt Kuwait, Kuwait City 47451 Kuwait",,5.0,110.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d24941506-Reviews-Saheel_Lounge-Kuwait_City.html,96522211234.0,0.0,$70–140,Kuwait,Kuwait,Kuwait City
Atrium Restaurant & Lounge,"Al Shuhada Street- Arraya Complex, Sharq Courtyard Marriott Hotel Kuwait, Kuwait City 15463 Kuwait",info.kuwait@courtyard.com,4.9,245.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d3179151-Reviews-Atrium_Restaurant_Lounge-Kuwait_City.html,96522997000.0,1.0,$70–140,Kuwait,Kuwait,Kuwait City
"Maki, Burj Jasim","Kuwait City, Al Murqab, Al Soor Street., Kuwait City 22080 Kuwait",Makidt@olivermaki.com,4.7,97.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d3510146-Reviews-Maki_Burj_Jasim-Kuwait_City.html,96522901010.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
The Cheesecake Factory,"Grand Avenue - The Avenues, Ground Floor, Kuwait City Kuwait",Cheesecake.ave-kwt@alshaya.com,4.2,840.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d3727668-Reviews-The_Cheesecake_Factory-Kuwait_City.html,96522283067.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Pepper Steakhouse,"Al Ta'awun Street Jumeirah Messilah Beach, Kuwait City 22084 Kuwait",jumeirahrestaurant@jumeirah.com,4.8,403.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d7217943-Reviews-Pepper_Steakhouse-Kuwait_City.html,96522269666.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Olio Trattoria Italiana,"Al Ta'awun Street Block 7, Building 13, Messilah, Kuwait City 13036 Kuwait",JumeirahRestaurant@jumeirah.com,4.9,436.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d7374041-Reviews-Olio_Trattoria_Italiana-Kuwait_City.html,96522269666.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Lobby Lounge,"Al Ta’awun Street Jumeriah Beach Hotel & Spa - Ground Floor, Kuwait City Kuwait",jmbtealounge@jumeirah.com,4.7,33.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d7675467-Reviews-Lobby_Lounge-Kuwait_City.html,96522269666.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Sushi - Japanese Restaurant,"Al Shuhada Street Dasman, Kuwait City 15463 Kuwait",cy.kwicy.ays@courtyard.com,5.0,99.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d8093104-Reviews-Sushi_Japanese_Restaurant-Kuwait_City.html,96522997146.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Crowne Plaza Kuwait Rib Eye,"Airport Road Crowne Plaza, Kuwait City 81006 Kuwait",hotel@crowneplaza.com.kw,4.7,245.0,https://www.tripadvisor.com/Restaurant_Review-g294003-d8278257-Reviews-Crowne_Plaza_Kuwait_Rib_Eye-Kuwait_City.html,9651848111.0,1.0,$35–70,Kuwait,Kuwait,Kuwait City
Furn Bistro & Bakery,"Sheikh Khalifa Bin Salman Highway The Westin City Centre, Al Seef District, Manama 55222 Bahrain",,4.9,1278.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d10326859-Reviews-Furn_Bistro_Bakery-Manama.html,97317171133.0,0.0,$7–14,Manama,Bahrain,Manama
China Garden,"Building 11 Rd No 3801 Gulf Hotel, Manama 3801 Bahrain",fbm@gulfhotelbahrain.com,4.7,423.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d1058848-Reviews-China_Garden-Manama.html,97317746423.0,1.0,$14–28,Manama,Bahrain,Manama
Dublin Club,"Hotel Ramee Palace, Manama 324 Bahrain",fomrph.bh@rameehotels.com,4.1,23.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d10781413-Reviews-Dublin_Club-Manama.html,97317811688.0,1.0,$14–28,Manama,Bahrain,Manama
Calexico Adliya,"Road 3803 Building 98, Manama Bahrain",roberta@calexico-bahrain.com,4.2,125.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d11726100-Reviews-Calexico_Adliya-Manama.html,97317666644.0,1.0,$7–14,Manama,Bahrain,Manama
Gallery 21,"Road 3081 Gallery 21, Manama 338 Bahrain",reservation@gallery21bahrain.com,4.5,134.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d12362306-Reviews-Gallery_21-Manama.html,97317711600.0,1.0,$7–14,Manama,Bahrain,Manama
Via Brasil,"Building 65, Road 4003, Block 340, Juffair, Kingdom Of Bahrain, Manama Bahrain",jashan@wyndhamgardenmanama.com,4.9,977.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d14000493-Reviews-Via_Brasil-Manama.html,97366316666.0,1.0,$14–28,Manama,Bahrain,Manama
Terrace@28,"Building 65, Road 4003, Block 340, Juffair, Manama Bahrain",info@wyndhamgardenmanama.com,4.9,802.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d14919524-Reviews-Terrace_28-Manama.html,97366390928.0,1.0,$14–28,Manama,Bahrain,Manama
Bushido by Buddha-Bar,"Building Nr 52, Road 38, Block 428,, Manama Bahrain",Reservation@bushido.com.bh,4.6,2410.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d1509933-Reviews-Bushido_by_Buddha_Bar-Manama.html,97317583555.0,1.0,$35–70,Manama,Bahrain,Manama
Mezzanine Lounge,"Sheikh Khalifa Bin Salman Highway Seef District, Manama Bahrain",restaurants.bcc@marriott.com,4.9,32.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d15110466-Reviews-Mezzanine_Lounge-Manama.html,97317171000.0,1.0,$14–28,Manama,Bahrain,Manama
Jashan By Chef Pillai,"Building 65 Rd 4003 Wyndham Garden Manama, Manama Bahrain",info@wyndhamgardenmanama.com,4.9,974.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d15292326-Reviews-Jashan_By_Chef_Pillai-Manama.html,97366399777.0,1.0,$35–70,Manama,Bahrain,Manama
Buffalo Wings & Rings,"Road 3803, Block 338 Building 119L, Manama Bahrain",buffaloadliya@a3wll.com,4.9,1160.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d17379483-Reviews-Buffalo_Wings_Rings-Manama.html,97317104994.0,1.0,$7–14,Manama,Bahrain,Manama
Akaya Bistro,"Bldg 935, Road 3830, Manama, Block 338, Manama Bahrain",info@akaya338.com,4.7,20.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d17653827-Reviews-Akaya_Bistro-Manama.html,97317490004.0,1.0,$14–28,Manama,Bahrain,Manama
Player's Lounge,"Road 4003 Building 65, Block 340, Manama 13220 Bahrain",info@wyndhamgardenmanama.com,5.0,339.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d20084700-Reviews-Player_s_Lounge-Manama.html,97366390928.0,1.0,$14–28,Manama,Bahrain,Manama
Fish Market Restaurant,"Road 4613 Bldg 587, Bahrain Bay, Manama Bahrain",,4.9,876.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d24122544-Reviews-Fish_Market_Restaurant-Manama.html,97317100800.0,0.0,$14–28,Manama,Bahrain,Manama
Copper Chimney Restaurant,"Building 797, Road 3919, Block 339, Area Umm Al Hassam Building 2326 Road 2830, King Mohammed VI Ave, Seef Area 428, Bahrain, Manama 547 Bahrain",karankumar.imc@gmail.com,4.4,413.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d2462479-Reviews-Copper_Chimney_Restaurant-Manama.html,97317728699.0,1.0,$14–28,Manama,Bahrain,Manama
Mei Ling,"338 Shaikh Isa Ave Al-Qudaibiya Palace, Manama Bahrain",,5.0,377.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d28155424-Reviews-Mei_Ling-Manama.html,97317111187.0,0.0,$14–28,Manama,Bahrain,Manama
Takht Jamsheed,"At Gulf Hotel, Manama Al Fateh Avenue, Manama Bahrain",,4.8,338.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d3494640-Reviews-Takht_Jamsheed-Manama.html,97317713000.0,0.0,$35–70,Manama,Bahrain,Manama
Maki Bahrain,"Bahrain World Trade Center West Tower, King Faisal Highway, Manama 2535 Bahrain",maki.bahrain@olivermaki.com,4.6,521.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d3512275-Reviews-Maki_Bahrain-Manama.html,97336999102.0,1.0,$35–70,Manama,Bahrain,Manama
Baharat Restaurant,"Sheikh Khalifa Bin Salman Highway Le Méridien City Centre, Manama 55222 Bahrain",restaurants.bcc@starwoodhotels.com,4.8,1067.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d4345507-Reviews-Baharat_Restaurant-Manama.html,97317171441.0,1.0,$35–70,Manama,Bahrain,Manama
Rasoi,"Al Fateh Street Gulf Hotel, Manama Bahrain",rasoirestaurant@gulfhotelbahrain.com,4.7,589.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d7398447-Reviews-Rasoi-Manama.html,97317713000.0,1.0,$35–70,Manama,Bahrain,Manama
Thai Lounge,"Road 40, Bldg. 112, King Mohammed VI Ave Al Seef District, Manama 428 Bahrain",rc.bahrz.restaurant.reservations@ritzcarlton.com,4.9,369.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d7590554-Reviews-Thai_Lounge-Manama.html,97317586480.0,1.0,$35–70,Manama,Bahrain,Manama
The Lobby Lounge,"Road 2803 Building 173, Block 428 Al Seef District, The Ritz-Carlton, Bahrain, Manama Bahrain",rc.bahrz.restaurant.reservations@ritzcarlton.com,5.0,574.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d7759327-Reviews-The_Lobby_Lounge-Manama.html,97317586434.0,1.0,$35–70,Manama,Bahrain,Manama
My Cafe,"My Cafe Bldg 1078 Road 3832, Manama 338 Bahrain",,4.5,325.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d7895001-Reviews-My_Cafe-Manama.html,97377344444.0,0.0,$7–14,Manama,Bahrain,Manama
Sato,"Adliya Gulf Hotel, Manama Bahrain",sato@gulfhotelbahrain.com,4.7,606.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d807536-Reviews-Sato-Manama.html,97317713000.0,1.0,$35–70,Manama,Bahrain,Manama
Monsoon,"Rd No. 3816, Manama Bahrain",info@alghalia.com,4.8,2298.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d816952-Reviews-Monsoon-Manama.html,97317749222.0,1.0,$14–28,Manama,Bahrain,Manama
Big Texas Barbeque & Waffle House,"2408 Road Best Western Olive Hotel, Manama Bahrain",bigtexasbarbeque@gmail.com,4.1,144.0,https://www.tripadvisor.com/Restaurant_Review-g293997-d8418766-Reviews-Big_Texas_Barbeque_Waffle_House-Manama.html,97317360063.0,1.0,$14–28,Manama,Bahrain,Manama
Restaurant Bleu,"Prinsenstraat 10HS, 1015 DC Amsterdam The Netherlands",info@restaurantbleu.amsterdam,4.3,603.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d10127182-Reviews-Restaurant_Bleu-Amsterdam_North_Holland_Province.html,31203621340.0,1.0,$14–28,Amsterdam,Netherlands,Amsterdam
Stefs Bakery Amsterdam,"Nieuwe Spiegelstraat 62B, 1017 DH Amsterdam The Netherlands",invoices@heye130.com,4.7,232.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d10133378-Reviews-Stefs_Bakery_Amsterdam-Amsterdam_North_Holland_Province.html,31208454741.0,1.0,$3–7,Amsterdam,Netherlands,Amsterdam
Restaurant Zaza's,"Daniël Stalpertstraat 103, 1072 XD Amsterdam The Netherlands",info@zazas.nl,4.7,2159.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d1014732-Reviews-Restaurant_Zaza_s-Amsterdam_North_Holland_Province.html,31206736333.0,1.0,$14–28,Amsterdam,Netherlands,Amsterdam
Graham's Kitchen,"Hemonystraat 38, 1074 BS Amsterdam The Netherlands",info@grahamskitchen.amsterdam,4.9,958.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d10218656-Reviews-Graham_s_Kitchen-Amsterdam_North_Holland_Province.html,31203642560.0,1.0,$14–28,Amsterdam,Netherlands,Amsterdam
Kings Cross Cafe & Bar,"Warmoesstraat 95, 1012 HZ Amsterdam The Netherlands",administratie@kingscrossamsterdam.com,3.8,55.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d10302231-Reviews-Kings_Cross_Cafe_Bar-Amsterdam_North_Holland_Province.html,31625142157.0,1.0,$7–14,Amsterdam,Netherlands,Amsterdam
Half Moon Cocktail Lounge,"Apollolaan 138, 1077 BG Amsterdam The Netherlands",,4.8,151.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d10779831-Reviews-Half_Moon_Cocktail_Lounge-Amsterdam_North_Holland_Province.html,31207106000.0,0.0,$14–28,Amsterdam,Netherlands,Amsterdam
Restaurant Semai,"Papaverhoek 35, 1032 JZ Amsterdam The Netherlands",restaurant.semai@gmail.com,4.9,157.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d10792930-Reviews-Restaurant_Semai-Amsterdam_North_Holland_Province.html,31207866625.0,1.0,$14–28,Amsterdam,Netherlands,Amsterdam
Utrechtsedwarstafel,"Utrechtsedwarsstraat 107-109, 1017 WD Amsterdam The Netherlands",reservations@utrechtsedwarstafel.com,4.8,652.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d1111389-Reviews-Utrechtsedwarstafel-Amsterdam_North_Holland_Province.html,31206254189.0,1.0,$14–28,Amsterdam,Netherlands,Amsterdam
Hearth,"Camperstraat 24-26, 1091 AG Amsterdam The Netherlands",info@hearthamsterdam.com,4.8,449.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d11699515-Reviews-Hearth-Amsterdam_North_Holland_Province.html,31619284170.0,1.0,$14–28,Amsterdam,Netherlands,Amsterdam
De Reiger,"Nieuwe Leliestraat 34, 1015 ST Amsterdam The Netherlands",,4.5,725.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d1232530-Reviews-De_Reiger-Amsterdam_North_Holland_Province.html,31206247426.0,0.0,$14–28,Amsterdam,Netherlands,Amsterdam
Bhatti Pasal,"Voetboogstraat 23, 1012 XK Amsterdam The Netherlands",info@bhattipasal.nl,4.8,1207.0,https://www.tripadvisor.com/Restaurant_Review-g188590-d14765656-Reviews-Bhatti_Pasal-Amsterdam_North_Holland_Province.html,31206231180.0,1.0,$7–14,Amsterdam,Netherlands,Amsterdam
